date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:04:59	0/0	---M-Z	200	added ('OK')	text/javascript	etag:%22c4ca4238a0b9%22	https://www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/ConsumerAsyncCommons.js/c4ca4238a0b9.js	(from https://www.instagram.com/indonesianhawk/)
15:05:22	672921/672921	---M-Z	200	added ('OK')	text/javascript	etag:%226ee78a682cb3%22	https://www.instagram.com/static/bundles/metro/ConsumerUICommons.js/6ee78a682cb3.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/ConsumerUICommons.js/6ee78a682cb3.js	(from https://www.instagram.com/indonesianhawk/)
15:05:31	205366/205366	---M-Z	200	added ('OK')	text/javascript	etag:%22509672d55fe9%22	https://www.instagram.com/static/bundles/metro/ProfilePageContainer.js/509672d55fe9.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/ProfilePageContainer.js/509672d55fe9.js	(from https://www.instagram.com/indonesianhawk/)
15:05:38	70502/70502	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Feb%202022%2008:05:32%20GMT	https://www.instagram.com/indonesianhawk/GET	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/GET	(from https://www.instagram.com/indonesianhawk/)
15:05:41	7763/7763	---M-Z	200	added ('OK')	image/png	etag:%22666282be8229%22	https://www.instagram.com/static/images/ico/apple-touch-icon-76x76-precomposed.png/666282be8229.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/apple-touch-icon-76x76-precomposed.png/666282be8229.png	(from https://www.instagram.com/indonesianhawk/)
15:05:45	28278/28278	---M-Z	200	added ('OK')	application/json	date:Wed,%2016%20Feb%202022%2008:05:41%20GMT	https://www.instagram.com/data/shared_data/	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/data/shared_data/index.html	(from https://www.instagram.com/indonesianhawk/)
15:05:48	15536/15536	---M-Z	200	added ('OK')	image/png	etag:%228a5bd3f267b1%22	https://www.instagram.com/static/images/ico/apple-touch-icon-120x120-precomposed.png/8a5bd3f267b1.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/apple-touch-icon-120x120-precomposed.png/8a5bd3f267b1.png	(from https://www.instagram.com/indonesianhawk/)
15:05:53	22661/22661	---M-Z	200	added ('OK')	image/png	etag:%2268193576ffc5%22	https://www.instagram.com/static/images/ico/apple-touch-icon-152x152-precomposed.png/68193576ffc5.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/apple-touch-icon-152x152-precomposed.png/68193576ffc5.png	(from https://www.instagram.com/indonesianhawk/)
15:05:55	1568696/1568696	---M-Z	200	added ('OK')	text/javascript	etag:%22a00cf7210cfd%22	https://www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/a00cf7210cfd.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/ConsumerLibCommons.js/a00cf7210cfd.js	(from https://www.instagram.com/indonesianhawk/)
15:05:57	26264/26264	---M-Z	200	added ('OK')	image/png	etag:%224985e31c9100%22	https://www.instagram.com/static/images/ico/apple-touch-icon-167x167-precomposed.png/4985e31c9100.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/apple-touch-icon-167x167-precomposed.png/4985e31c9100.png	(from https://www.instagram.com/indonesianhawk/)
15:06:00	29419/29419	---M-Z	200	added ('OK')	image/png	etag:%22c06fdb2357bd%22	https://www.instagram.com/static/images/ico/apple-touch-icon-180x180-precomposed.png/c06fdb2357bd.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/apple-touch-icon-180x180-precomposed.png/c06fdb2357bd.png	(from https://www.instagram.com/indonesianhawk/)
15:06:02	5430/5430	---M-Z	200	added ('OK')	image/vnd.microsoft.icon	etag:%2236b3ee2d91ed%22	https://www.instagram.com/static/images/ico/favicon.ico/36b3ee2d91ed.ico	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/favicon.ico/36b3ee2d91ed.ico	(from https://www.instagram.com/indonesianhawk/)
15:06:02	34715/34715	---M-Z	200	added ('OK')	image/png	etag:%2268d99ba29cc8%22	https://www.instagram.com/static/images/ico/favicon-192.png/68d99ba29cc8.png	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/images/ico/favicon-192.png/68d99ba29cc8.png	(from https://www.instagram.com/indonesianhawk/)
15:06:04	43658/43658	---M-Z	200	added ('OK')	text/javascript	etag:%220094bceb46a0%22	https://www.instagram.com/static/bundles/metro/Polyfills.js/0094bceb46a0.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/Polyfills.js/0094bceb46a0.js	(from https://www.instagram.com/indonesianhawk/)
15:06:11	75685/75685	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Feb%202022%2008:06:03%20GMT	https://www.instagram.com/indonesianhawk/android-app://com.instagram.android/https/instagram.com/_u/indonesianhawk/	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/android-app_/com.instagram.android/https/instagram.com/_u/indonesianhawk/index.html	(from https://www.instagram.com/indonesianhawk/)
15:06:12	70575/70575	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Feb%202022%2008:06:04%20GMT	https://www.instagram.com/indonesianhawk/POST	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/POST	(from https://www.instagram.com/indonesianhawk/)
15:06:17	1976339/1976339	---M-Z	200	added ('OK')	text/javascript	etag:%22a232753eb4ad%22	https://www.instagram.com/static/bundles/metro/Consumer.js/a232753eb4ad.js	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/static/bundles/metro/Consumer.js/a232753eb4ad.js	(from https://www.instagram.com/indonesianhawk/)
15:06:19	136447/136447	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:12%20GMT	https://www.instagram.com/indonesianhawk/?hl=en	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexfef7.html	(from https://www.instagram.com/indonesianhawk/)
15:06:21	136586/136586	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:13%20GMT	https://www.instagram.com/indonesianhawk/?hl=fr	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index7d7c.html	(from https://www.instagram.com/indonesianhawk/)
15:06:24	136488/136488	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:18%20GMT	https://www.instagram.com/indonesianhawk/?hl=it	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexa209.html	(from https://www.instagram.com/indonesianhawk/)
15:06:27	136488/136488	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:21%20GMT	https://www.instagram.com/indonesianhawk/?hl=de	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index0016.html	(from https://www.instagram.com/indonesianhawk/)
15:06:31	136497/136497	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:25%20GMT	https://www.instagram.com/indonesianhawk/?hl=es	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexde3a.html	(from https://www.instagram.com/indonesianhawk/)
15:06:32	2755233/2755233	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%222a0aa1-5d81dc5bf03be%22	http://localhost/wp/wp-content/uploads/2022/02/WhatsApp-Video-2022-02-13-at-13.31.42-1.mp4	C:/My%20Web%20Sites/indonesianhawk/localhost/wp/wp-content/uploads/2022/02/WhatsApp-Video-2022-02-13-at-13.31.42-1.mp4	(from http://localhost/wp/hawk/)
15:06:33	136451/136451	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:28%20GMT	https://www.instagram.com/indonesianhawk/?hl=zh-cn	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index0b8e.html	(from https://www.instagram.com/indonesianhawk/)
15:06:35	136512/136512	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:31%20GMT	https://www.instagram.com/indonesianhawk/?hl=zh-tw	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexf854.html	(from https://www.instagram.com/indonesianhawk/)
15:06:37	136805/136805	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:33%20GMT	https://www.instagram.com/indonesianhawk/?hl=ja	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index9e29.html	(from https://www.instagram.com/indonesianhawk/)
15:06:37	136548/136548	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:33%20GMT	https://www.instagram.com/indonesianhawk/?hl=ko	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index232e.html	(from https://www.instagram.com/indonesianhawk/)
15:06:39	136508/136508	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:36%20GMT	https://www.instagram.com/indonesianhawk/?hl=pt	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index28b7.html	(from https://www.instagram.com/indonesianhawk/)
15:06:41	136512/136512	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:37%20GMT	https://www.instagram.com/indonesianhawk/?hl=pt-br	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index6dd3.html	(from https://www.instagram.com/indonesianhawk/)
15:06:42	136486/136486	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:38%20GMT	https://www.instagram.com/indonesianhawk/?hl=af	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexc581.html	(from https://www.instagram.com/indonesianhawk/)
15:06:44	136590/136590	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:40%20GMT	https://www.instagram.com/indonesianhawk/?hl=cs	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index539c.html	(from https://www.instagram.com/indonesianhawk/)
15:06:46	136499/136499	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:42%20GMT	https://www.instagram.com/indonesianhawk/?hl=da	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexecc8.html	(from https://www.instagram.com/indonesianhawk/)
15:06:47	137633/137633	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:43%20GMT	https://www.instagram.com/indonesianhawk/?hl=el	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexaaeb.html	(from https://www.instagram.com/indonesianhawk/)
15:06:48	136486/136486	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:44%20GMT	https://www.instagram.com/indonesianhawk/?hl=fi	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexdc29.html	(from https://www.instagram.com/indonesianhawk/)
15:06:52	136684/136684	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:48%20GMT	https://www.instagram.com/indonesianhawk/?hl=hu	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexc91a.html	(from https://www.instagram.com/indonesianhawk/)
15:06:52	136570/136570	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:48%20GMT	https://www.instagram.com/indonesianhawk/?hl=hr	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index014b.html	(from https://www.instagram.com/indonesianhawk/)
15:06:53	136424/136424	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:49%20GMT	https://www.instagram.com/indonesianhawk/?hl=id	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index0cf2.html	(from https://www.instagram.com/indonesianhawk/)
15:06:57	136447/136447	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:52%20GMT	https://www.instagram.com/indonesianhawk/?hl=ms	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index7c40.html	(from https://www.instagram.com/indonesianhawk/)
15:06:57	136440/136440	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:53%20GMT	https://www.instagram.com/indonesianhawk/?hl=nb	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index4017.html	(from https://www.instagram.com/indonesianhawk/)
15:06:58	136527/136527	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:54%20GMT	https://www.instagram.com/indonesianhawk/?hl=nl	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index5a9d.html	(from https://www.instagram.com/indonesianhawk/)
15:07:02	137326/137326	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:57%20GMT	https://www.instagram.com/indonesianhawk/?hl=ru	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index9201.html	(from https://www.instagram.com/indonesianhawk/)
15:07:02	136567/136567	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:58%20GMT	https://www.instagram.com/indonesianhawk/?hl=pl	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexb2db.html	(from https://www.instagram.com/indonesianhawk/)
15:07:03	136612/136612	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:06:59%20GMT	https://www.instagram.com/indonesianhawk/?hl=sk	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index1672.html	(from https://www.instagram.com/indonesianhawk/)
15:07:06	137357/137357	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:02%20GMT	https://www.instagram.com/indonesianhawk/?hl=th	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index7a92.html	(from https://www.instagram.com/indonesianhawk/)
15:07:07	136446/136446	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:03%20GMT	https://www.instagram.com/indonesianhawk/?hl=sv	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index5083.html	(from https://www.instagram.com/indonesianhawk/)
15:07:07	136633/136633	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:03%20GMT	https://www.instagram.com/indonesianhawk/?hl=tl	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexc13b.html	(from https://www.instagram.com/indonesianhawk/)
15:07:12	136640/136640	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:07%20GMT	https://www.instagram.com/indonesianhawk/?hl=tr	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index9e3e.html	(from https://www.instagram.com/indonesianhawk/)
15:07:12	137403/137403	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:07%20GMT	https://www.instagram.com/indonesianhawk/?hl=hi	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index9841.html	(from https://www.instagram.com/indonesianhawk/)
15:07:12	137475/137475	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:08%20GMT	https://www.instagram.com/indonesianhawk/?hl=bn	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexd294.html	(from https://www.instagram.com/indonesianhawk/)
15:07:16	137323/137323	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:12%20GMT	https://www.instagram.com/indonesianhawk/?hl=gu	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index0f5d.html	(from https://www.instagram.com/indonesianhawk/)
15:07:16	137740/137740	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:12%20GMT	https://www.instagram.com/indonesianhawk/?hl=kn	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexad0b.html	(from https://www.instagram.com/indonesianhawk/)
15:07:17	137933/137933	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:13%20GMT	https://www.instagram.com/indonesianhawk/?hl=ml	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index5303.html	(from https://www.instagram.com/indonesianhawk/)
15:07:21	137346/137346	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:17%20GMT	https://www.instagram.com/indonesianhawk/?hl=pa	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexe9b2.html	(from https://www.instagram.com/indonesianhawk/)
15:07:22	137661/137661	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:17%20GMT	https://www.instagram.com/indonesianhawk/?hl=ta	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexff11.html	(from https://www.instagram.com/indonesianhawk/)
15:07:22	137599/137599	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:17%20GMT	https://www.instagram.com/indonesianhawk/?hl=mr	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexdb1e.html	(from https://www.instagram.com/indonesianhawk/)
15:07:26	137560/137560	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:22%20GMT	https://www.instagram.com/indonesianhawk/?hl=te	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexf857.html	(from https://www.instagram.com/indonesianhawk/)
15:07:27	137825/137825	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:22%20GMT	https://www.instagram.com/indonesianhawk/?hl=ne	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index882e.html	(from https://www.instagram.com/indonesianhawk/)
15:07:27	137645/137645	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:22%20GMT	https://www.instagram.com/indonesianhawk/?hl=si	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index6c7f.html	(from https://www.instagram.com/indonesianhawk/)
15:07:31	136685/136685	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:27%20GMT	https://www.instagram.com/indonesianhawk/?hl=vi	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index327f.html	(from https://www.instagram.com/indonesianhawk/)
15:07:32	137443/137443	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:27%20GMT	https://www.instagram.com/indonesianhawk/?hl=ur	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index241a.html	(from https://www.instagram.com/indonesianhawk/)
15:07:32	137513/137513	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:28%20GMT	https://www.instagram.com/indonesianhawk/?hl=bg	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index3a7e.html	(from https://www.instagram.com/indonesianhawk/)
15:07:36	136626/136626	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:32%20GMT	https://www.instagram.com/indonesianhawk/?hl=fr-ca	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index030f.html	(from https://www.instagram.com/indonesianhawk/)
15:07:37	136669/136669	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:32%20GMT	https://www.instagram.com/indonesianhawk/?hl=ro	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexb058.html	(from https://www.instagram.com/indonesianhawk/)
15:07:37	137589/137589	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:32%20GMT	https://www.instagram.com/indonesianhawk/?hl=sr	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index9d29.html	(from https://www.instagram.com/indonesianhawk/)
15:07:41	137443/137443	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:37%20GMT	https://www.instagram.com/indonesianhawk/?hl=uk	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index0fe5.html	(from https://www.instagram.com/indonesianhawk/)
15:07:42	136548/136548	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:37%20GMT	https://www.instagram.com/indonesianhawk/?hl=zh-hk	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/index2a81.html	(from https://www.instagram.com/indonesianhawk/)
15:07:43	136500/136500	---M-Z	200	added ('OK')	text/html	date:Wed,%2016%20Feb%202022%2008:07:39%20GMT	https://www.instagram.com/indonesianhawk/?hl=es-la	C:/My%20Web%20Sites/indonesianhawk/www.instagram.com/indonesianhawk/indexc4e8.html	(from https://www.instagram.com/indonesianhawk/)
